,source_origin,target_origin,source,target,weight,distance
70043,columbus_ms,waco_tx,"Columbus, MS","Waco, TX",40.0,520.0
70044,alexandria_la,augusta_ga,"Alexandria, LA","Augusta, GA",40.0,635.0
70045,plattsburgh_ny,green_bay_wi,"Plattsburgh, NY","Green Bay, WI",40.0,723.0
70046,dallas_tx,arcataeureka_ca,"Dallas, TX","Arcata/Eureka, CA",40.0,1599.0
70047,abilene_tx,laredo_tx,"Abilene, TX","Laredo, TX",40.0,336.0
70048,akron_oh,lubbock_tx,"Akron, OH","Lubbock, TX",40.0,1225.0
70049,lynchburg_va,richmond_va,"Lynchburg, VA","Richmond, VA",40.0,104.0
70050,amarillo_tx,montrosedelta_co,"Amarillo, TX","Montrose/Delta, CO",41.0,411.0
70051,college_stationbryan_tx,portland_or,"College Station/Bryan, TX","Portland, OR",41.0,1752.0
70052,tallahassee_fl,lafayette_in,"Tallahassee, FL","Lafayette, IN",41.0,706.0
70053,melbourne_fl,florence_sc,"Melbourne, FL","Florence, SC",41.0,423.0
70054,greer_sc,lincoln_ne,"Greer, SC","Lincoln, NE",41.0,893.0
70055,lincoln_ne,greer_sc,"Lincoln, NE","Greer, SC",41.0,893.0
70056,alexandria_la,wichita_falls_tx,"Alexandria, LA","Wichita Falls, TX",41.0,392.0
70057,hobbs_nm,corpus_christi_tx,"Hobbs, NM","Corpus Christi, TX",42.0,481.0
70058,sioux_city_ia,tulsa_ok,"Sioux City, IA","Tulsa, OK",42.0,429.0
70059,bendredmond_or,scottsbluff_ne,"Bend/Redmond, OR","Scottsbluff, NE",42.0,902.0
70060,lubbock_tx,akron_oh,"Lubbock, TX","Akron, OH",42.0,1225.0
70061,amarillo_tx,hayden_co,"Amarillo, TX","Hayden, CO",42.0,472.0
70062,santa_barbara_ca,orlando_fl,"Santa Barbara, CA","Orlando, FL",42.0,2300.0
70063,gunnison_co,lubbock_tx,"Gunnison, CO","Lubbock, TX",43.0,441.0
70064,meridian_ms,peoria_il,"Meridian, MS","Peoria, IL",43.0,577.0
70065,kalamazoo_mi,la_crosse_wi,"Kalamazoo, MI","La Crosse, WI",43.0,310.0
70066,marthas_vineyard_ma,pittsburgh_pa,"Martha's Vineyard, MA","Pittsburgh, PA",43.0,507.0
70067,lansing_mi,ithacacortland_ny,"Lansing, MI","Ithaca/Cortland, NY",44.0,415.0
70068,traverse_city_mi,manchester_nh,"Traverse City, MI","Manchester, NH",44.0,717.0
70069,sioux_city_ia,madison_wi,"Sioux City, IA","Madison, WI",44.0,362.0
70070,columbus_ms,tucson_az,"Columbus, MS","Tucson, AZ",44.0,1302.0
70071,columbus_ms,lafayette_la,"Columbus, MS","Lafayette, LA",44.0,300.0
70072,knoxville_tn,alamosa_co,"Knoxville, TN","Alamosa, CO",44.0,1218.0
70073,garden_city_ks,lawtonfort_sill_ok,"Garden City, KS","Lawton/Fort Sill, OK",44.0,265.0
70074,fresno_ca,provo_ut,"Fresno, CA","Provo, UT",44.0,494.0
70075,palm_springs_ca,provo_ut,"Palm Springs, CA","Provo, UT",44.0,514.0
70076,lubbock_tx,durango_co,"Lubbock, TX","Durango, CO",44.0,412.0
70077,portland_or,college_stationbryan_tx,"Portland, OR","College Station/Bryan, TX",44.0,1752.0
70078,aspen_co,college_stationbryan_tx,"Aspen, CO","College Station/Bryan, TX",45.0,841.0
70079,dubuque_ia,springfield_il,"Dubuque, IA","Springfield, IL",45.0,185.0
70080,lansing_mi,trenton_nj,"Lansing, MI","Trenton, NJ",45.0,535.0
70081,trenton_nj,lansing_mi,"Trenton, NJ","Lansing, MI",45.0,535.0
70082,newburghpoughkeepsie_ny,salisbury_md,"Newburgh/Poughkeepsie, NY","Salisbury, MD",45.0,231.0
70083,greer_sc,newport_newswilliamsburg_va,"Greer, SC","Newport News/Williamsburg, VA",45.0,356.0
70084,durango_co,austin_tx,"Durango, CO","Austin, TX",45.0,753.0
70085,allentownbethlehemeaston_pa,denver_co,"Allentown/Bethlehem/Easton, PA","Denver, CO",45.0,1539.0
70086,colorado_springs_co,pocatello_id,"Colorado Springs, CO","Pocatello, ID",45.0,501.0
70087,helena_mt,scottsbluff_ne,"Helena, MT","Scottsbluff, NE",45.0,529.0
70088,fargo_nd,kalamazoo_mi,"Fargo, ND","Kalamazoo, MI",45.0,642.0
70089,jacksonvicksburg_ms,peoria_il,"Jackson/Vicksburg, MS","Peoria, IL",45.0,576.0
70090,rochester_ny,peoria_il,"Rochester, NY","Peoria, IL",45.0,642.0
70091,hays_ks,aspen_co,"Hays, KS","Aspen, CO",45.0,409.0
70092,beckley_wv,sanford_fl,"Beckley, WV","Sanford, FL",46.0,621.0
70093,lewisburg_wv,muskegon_mi,"Lewisburg, WV","Muskegon, MI",46.0,478.0
70094,tucson_az,columbus_ms,"Tucson, AZ","Columbus, MS",46.0,1302.0
70095,roanoke_va,bloomington_in,"Roanoke, VA","Bloomington, IN",46.0,382.0
70096,sioux_city_ia,texarkana_ar,"Sioux City, IA","Texarkana, AR",46.0,631.0
70097,lincoln_ne,eau_claire_wi,"Lincoln, NE","Eau Claire, WI",46.0,385.0
70098,charleston_sc,vero_beach_fl,"Charleston, SC","Vero Beach, FL",46.0,362.0
70099,white_plains_ny,appleton_wi,"White Plains, NY","Appleton, WI",47.0,785.0
70100,bedford_ma,portland_or,"Bedford, MA","Portland, OR",47.0,2521.0
70101,liberal_ks,oklahoma_city_ok,"Liberal, KS","Oklahoma City, OK",47.0,219.0
70102,chicago_il,hibbing_mn,"Chicago, IL","Hibbing, MN",47.0,445.0
70103,ithacacortland_ny,state_college_pa,"Ithaca/Cortland, NY","State College, PA",47.0,134.0
70104,hancockhoughton_mi,phoenix_az,"Hancock/Houghton, MI","Phoenix, AZ",47.0,1544.0
70105,prescott_az,telluride_co,"Prescott, AZ","Telluride, CO",47.0,339.0
70106,manhattanft_riley_ks,moline_il,"Manhattan/Ft. Riley, KS","Moline, IL",47.0,362.0
70107,scrantonwilkes-barre_pa,appleton_wi,"Scranton/Wilkes-Barre, PA","Appleton, WI",47.0,680.0
70108,greensborohigh_point_nc,appleton_wi,"Greensboro/High Point, NC","Appleton, WI",47.0,722.0
70109,alexandria_la,knoxville_tn,"Alexandria, LA","Knoxville, TN",48.0,582.0
70110,college_stationbryan_tx,wichita_falls_tx,"College Station/Bryan, TX","Wichita Falls, TX",48.0,265.0
70111,killeen_tx,texarkana_ar,"Killeen, TX","Texarkana, AR",48.0,278.0
70112,garden_city_ks,stillwater_ok,"Garden City, KS","Stillwater, OK",48.0,235.0
70113,stillwater_ok,garden_city_ks,"Stillwater, OK","Garden City, KS",48.0,235.0
70114,burlington_vt,green_bay_wi,"Burlington, VT","Green Bay, WI",48.0,739.0
70115,shreveport_la,eugene_or,"Shreveport, LA","Eugene, OR",48.0,1776.0
70116,tulsa_ok,scottsbluff_ne,"Tulsa, OK","Scottsbluff, NE",48.0,570.0
70117,phoenix_az,hancockhoughton_mi,"Phoenix, AZ","Hancock/Houghton, MI",48.0,1544.0
70118,great_falls_mt,cheyenne_wy,"Great Falls, MT","Cheyenne, WY",48.0,544.0
70119,corpus_christi_tx,athens_ga,"Corpus Christi, TX","Athens, GA",48.0,943.0
70120,wichita_ks,twin_falls_id,"Wichita, KS","Twin Falls, ID",48.0,962.0
70121,tulsa_ok,baton_rouge_la,"Tulsa, OK","Baton Rouge, LA",48.0,477.0
70122,manhattanft_riley_ks,la_crosse_wi,"Manhattan/Ft. Riley, KS","La Crosse, WI",48.0,431.0
70123,roanoke_va,milwaukee_wi,"Roanoke, VA","Milwaukee, WI",49.0,571.0
70124,fargo_nd,north_platte_ne,"Fargo, ND","North Platte, NE",49.0,444.0
70125,pensacola_fl,springfield_il,"Pensacola, FL","Springfield, IL",49.0,661.0
70126,redding_ca,san_diego_ca,"Redding, CA","San Diego, CA",49.0,606.0
70127,lansing_mi,brainerd_mn,"Lansing, MI","Brainerd, MN",49.0,533.0
70128,montrosedelta_co,cheyenne_wy,"Montrose/Delta, CO","Cheyenne, WY",49.0,245.0
70129,alexandria_la,huntsville_al,"Alexandria, LA","Huntsville, AL",49.0,405.0
70130,columbus_ms,albany_ga,"Columbus, MS","Albany, GA",49.0,289.0
70131,fayetteville_nc,greenville_nc,"Fayetteville, NC","Greenville, NC",49.0,96.0
70132,palm_springs_ca,pocatello_id,"Palm Springs, CA","Pocatello, ID",49.0,661.0
70133,louisville_ky,scottsbluff_ne,"Louisville, KY","Scottsbluff, NE",49.0,979.0
70134,state_college_pa,ithacacortland_ny,"State College, PA","Ithaca/Cortland, NY",49.0,134.0
70135,boise_id,wichita_ks,"Boise, ID","Wichita, KS",49.0,1066.0
70136,watertown_ny,allentownbethlehemeaston_pa,"Watertown, NY","Allentown/Bethlehem/Easton, PA",49.0,232.0
70137,roswell_nm,waco_tx,"Roswell, NM","Waco, TX",49.0,442.0
70138,st_louis_mo,charlestondunbar_wv,"St. Louis, MO","Charleston/Dunbar, WV",49.0,476.0
70139,panama_city_fl,lake_charles_la,"Panama City, FL","Lake Charles, LA",49.0,444.0
70140,helena_mt,laramie_wy,"Helena, MT","Laramie, WY",49.0,482.0
70141,panama_city_fl,college_stationbryan_tx,"Panama City, FL","College Station/Bryan, TX",50.0,631.0
70142,mobile_al,hattiesburglaurel_ms,"Mobile, AL","Hattiesburg/Laurel, MS",50.0,84.0
70143,panama_city_fl,lafayette_la,"Panama City, FL","Lafayette, LA",50.0,370.0
70144,cody_wy,colorado_springs_co,"Cody, WY","Colorado Springs, CO",50.0,453.0
70145,providence_ri,st_augustine_fl,"Providence, RI","St. Augustine, FL",50.0,982.0
70146,st_augustine_fl,providence_ri,"St. Augustine, FL","Providence, RI",50.0,982.0
70147,austin_tx,manchester_nh,"Austin, TX","Manchester, NH",50.0,1692.0
70148,pensacola_fl,dayton_oh,"Pensacola, FL","Dayton, OH",50.0,671.0
70149,brunswick_ga,dallasfort_worth_tx,"Brunswick, GA","Dallas/Fort Worth, TX",50.0,920.0
70150,dallasfort_worth_tx,st_augustine_fl,"Dallas/Fort Worth, TX","St. Augustine, FL",50.0,948.0
70151,new_bernmoreheadbeaufort_nc,chattanooga_tn,"New Bern/Morehead/Beaufort, NC","Chattanooga, TN",50.0,462.0
70152,midlandodessa_tx,pueblo_co,"Midland/Odessa, TX","Pueblo, CO",50.0,456.0
70153,cleveland_oh,killeen_tx,"Cleveland, OH","Killeen, TX",50.0,1139.0
70154,chattanooga_tn,columbus_ms,"Chattanooga, TN","Columbus, MS",50.0,223.0
70155,dallasfort_worth_tx,selma_al,"Dallas/Fort Worth, TX","Selma, AL",50.0,587.0
70156,selma_al,montgomery_al,"Selma, AL","Montgomery, AL",50.0,35.0
70157,joplin_mo,oklahoma_city_ok,"Joplin, MO","Oklahoma City, OK",51.0,211.0
70158,augusta_ga,bristoljohnson_citykingsport_tn,"Augusta, GA","Bristol/Johnson City/Kingsport, TN",51.0,216.0
70159,columbia_mo,fort_lauderdale_fl,"Columbia, MO","Fort Lauderdale, FL",51.0,1124.0
70160,panama_city_fl,tulsa_ok,"Panama City, FL","Tulsa, OK",52.0,709.0
70161,portland_me,peoria_il,"Portland, ME","Peoria, IL",52.0,1014.0
70162,charlottesville_va,laramie_wy,"Charlottesville, VA","Laramie, WY",52.0,1461.0
70163,cheyenne_wy,charlottesville_va,"Cheyenne, WY","Charlottesville, VA",52.0,1416.0
70164,college_stationbryan_tx,eugene_or,"College Station/Bryan, TX","Eugene, OR",52.0,1736.0
70165,williamsport_pa,washington_dc,"Williamsport, PA","Washington, DC",53.0,161.0
70166,grand_junction_co,little_rock_ar,"Grand Junction, CO","Little Rock, AR",53.0,950.0
70167,fayetteville_ar,corpus_christi_tx,"Fayetteville, AR","Corpus Christi, TX",54.0,615.0
70168,broomfield_co,columbus_oh,"Broomfield, CO","Columbus, OH",55.0,1177.0
70169,oakland_ca,arcataeureka_ca,"Oakland, CA","Arcata/Eureka, CA",55.0,246.0
70170,fayetteville_ar,hayden_co,"Fayetteville, AR","Hayden, CO",55.0,757.0
70171,eugene_or,college_stationbryan_tx,"Eugene, OR","College Station/Bryan, TX",56.0,1736.0
70172,tulsa_ok,greensborohigh_point_nc,"Tulsa, OK","Greensboro/High Point, NC",56.0,891.0
70173,springfield_il,des_moines_ia,"Springfield, IL","Des Moines, IA",56.0,239.0
70174,fargo_nd,wichita_ks,"Fargo, ND","Wichita, KS",56.0,641.0
70175,dayton_oh,columbus_ga,"Dayton, OH","Columbus, GA",56.0,511.0
70176,portland_me,toledo_oh,"Portland, ME","Toledo, OH",57.0,702.0
70177,charleston_sc,lafayette_in,"Charleston, SC","Lafayette, IN",57.0,644.0
70178,lafayette_in,charleston_sc,"Lafayette, IN","Charleston, SC",57.0,644.0
70179,eugene_or,lubbock_tx,"Eugene, OR","Lubbock, TX",57.0,1354.0
70180,ponce_pr,montgomery_al,"Ponce, PR","Montgomery, AL",57.0,1580.0
70181,atlanta_ga,garden_city_ks,"Atlanta, GA","Garden City, KS",57.0,961.0
70182,key_west_fl,knoxville_tn,"Key West, FL","Knoxville, TN",58.0,787.0
70183,st_louis_mo,portland_me,"St. Louis, MO","Portland, ME",58.0,1096.0
70184,honolulu_hi,lompoc_ca,"Honolulu, HI","Lompoc, CA",58.0,2444.0
70185,lexington_ky,san_jose_ca,"Lexington, KY","San Jose, CA",59.0,2032.0
70186,key_west_fl,albany_ga,"Key West, FL","Albany, GA",59.0,503.0
70187,williamsport_pa,new_york_ny,"Williamsport, PA","New York, NY",59.0,170.0
70188,montgomery_al,midlandodessa_tx,"Montgomery, AL","Midland/Odessa, TX",60.0,926.0
70189,pascokennewickrichland_wa,duluth_mn,"Pasco/Kennewick/Richland, WA","Duluth, MN",60.0,1277.0
70190,fairbanks_ak,ontario_ca,"Fairbanks, AK","Ontario, CA",60.0,2474.0
70191,billings_mt,amarillo_tx,"Billings, MT","Amarillo, TX",60.0,814.0
70192,nashville_tn,fayetteville_nc,"Nashville, TN","Fayetteville, NC",60.0,446.0
70193,montrosedelta_co,minneapolis_mn,"Montrose/Delta, CO","Minneapolis, MN",61.0,875.0
70194,rochester_mn,montgomery_al,"Rochester, MN","Montgomery, AL",61.0,866.0
70195,fayetteville_nc,nashville_tn,"Fayetteville, NC","Nashville, TN",61.0,446.0
70196,charlotte_nc,binghamton_ny,"Charlotte, NC","Binghamton, NY",61.0,552.0
70197,bangor_me,wilmington_nc,"Bangor, ME","Wilmington, NC",62.0,872.0
70198,gastonia_nc,fort_drum_ny,"Gastonia, NC","Fort Drum, NY",62.0,676.0
70199,daytona_beach_fl,florence_sc,"Daytona Beach, FL","Florence, SC",62.0,354.0
70200,key_west_fl,baltimore_md,"Key West, FL","Baltimore, MD",62.0,1050.0
70201,montrosedelta_co,killeen_tx,"Montrose/Delta, CO","Killeen, TX",62.0,768.0
70202,kansas_city_mo,pascokennewickrichland_wa,"Kansas City, MO","Pasco/Kennewick/Richland, WA",62.0,1324.0
70203,jacksonvicksburg_ms,san_juan_pr,"Jackson/Vicksburg, MS","San Juan, PR",62.0,1776.0
70204,ponce_pr,pontiac_mi,"Ponce, PR","Pontiac, MI",63.0,1966.0
70205,cedar_rapidsiowa_city_ia,augusta_ga,"Cedar Rapids/Iowa City, IA","Augusta, GA",63.0,793.0
70206,sarasotabradenton_fl,myrtle_beach_sc,"Sarasota/Bradenton, FL","Myrtle Beach, SC",63.0,484.0
70207,daytona_beach_fl,fayetteville_nc,"Daytona Beach, FL","Fayetteville, NC",63.0,420.0
70208,boise_id,yuma_az,"Boise, ID","Yuma, AZ",63.0,757.0
70209,moline_il,lawtonfort_sill_ok,"Moline, IL","Lawton/Fort Sill, OK",63.0,641.0
70210,bangor_me,jacksonvillecamp_lejeune_nc,"Bangor, ME","Jacksonville/Camp Lejeune, NC",63.0,831.0
70211,boise_id,flagstaff_az,"Boise, ID","Flagstaff, AZ",63.0,630.0
70212,long_beach_ca,provo_ut,"Long Beach, CA","Provo, UT",64.0,566.0
70213,savannah_ga,florence_sc,"Savannah, GA","Florence, SC",64.0,166.0
70214,san_jose_ca,lexington_ky,"San Jose, CA","Lexington, KY",64.0,2032.0
70215,durango_co,lawtonfort_sill_ok,"Durango, CO","Lawton/Fort Sill, OK",64.0,553.0
70216,tulsa_ok,san_juan_pr,"Tulsa, OK","San Juan, PR",64.0,2193.0
70217,tucson_az,tuscaloosa_al,"Tucson, AZ","Tuscaloosa, AL",64.0,1359.0
70218,billings_mt,new_york_ny,"Billings, MT","New York, NY",64.0,1776.0
70219,bendredmond_or,cheyenne_wy,"Bend/Redmond, OR","Cheyenne, WY",65.0,857.0
70220,st_louis_mo,ponce_pr,"St. Louis, MO","Ponce, PR",65.0,2023.0
70221,fresno_ca,flagstaff_az,"Fresno, CA","Flagstaff, AZ",65.0,465.0
70222,west_palm_beachpalm_beach_fl,bloomingtonnormal_il,"West Palm Beach/Palm Beach, FL","Bloomington/Normal, IL",65.0,1077.0
70223,bozeman_mt,san_antonio_tx,"Bozeman, MT","San Antonio, TX",66.0,1315.0
70224,billings_mt,shreveport_la,"Billings, MT","Shreveport, LA",66.0,1210.0
70225,pontiac_mi,ponce_pr,"Pontiac, MI","Ponce, PR",66.0,1966.0
70226,kansas_city_mo,sarasotabradenton_fl,"Kansas City, MO","Sarasota/Bradenton, FL",66.0,1078.0
70227,lafayette_la,christiansted_vi,"Lafayette, LA","Christiansted, VI",67.0,1915.0
70228,missoula_mt,wichita_ks,"Missoula, MT","Wichita, KS",67.0,1063.0
70229,rochester_ny,new_orleans_la,"Rochester, NY","New Orleans, LA",67.0,1142.0
70230,houston_tx,santa_fe_nm,"Houston, TX","Santa Fe, NM",68.0,735.0
70231,ponce_pr,st_louis_mo,"Ponce, PR","St. Louis, MO",68.0,2023.0
70232,green_bay_wi,eugene_or,"Green Bay, WI","Eugene, OR",68.0,1726.0
70233,nashville_tn,montrosedelta_co,"Nashville, TN","Montrose/Delta, CO",68.0,1177.0
70234,eagle_co,orlando_fl,"Eagle, CO","Orlando, FL",68.0,1652.0
70235,milwaukee_wi,bendredmond_or,"Milwaukee, WI","Bend/Redmond, OR",69.0,1659.0
70236,atlanta_ga,durango_co,"Atlanta, GA","Durango, CO",69.0,1335.0
70237,el_paso_tx,durango_co,"El Paso, TX","Durango, CO",69.0,377.0
70238,rapid_city_sd,greer_sc,"Rapid City, SD","Greer, SC",69.0,1275.0
70239,bozeman_mt,bellingham_wa,"Bozeman, MT","Bellingham, WA",69.0,574.0
70240,durango_co,cheyenne_wy,"Durango, CO","Cheyenne, WY",69.0,317.0
70241,ontario_ca,santa_rosa_ca,"Ontario, CA","Santa Rosa, CA",69.0,423.0
70242,cincinnati_oh,rapid_city_sd,"Cincinnati, OH","Rapid City, SD",69.0,1011.0
70243,green_bay_wi,bedford_ma,"Green Bay, WI","Bedford, MA",69.0,856.0
70244,missoula_mt,peoria_il,"Missoula, MT","Peoria, IL",70.0,1288.0
70245,scrantonwilkes-barre_pa,columbia_sc,"Scranton/Wilkes-Barre, PA","Columbia, SC",70.0,590.0
70246,madison_wi,bristoljohnson_citykingsport_tn,"Madison, WI","Bristol/Johnson City/Kingsport, TN",70.0,589.0
70247,la_crosse_wi,jacksonville_fl,"La Crosse, WI","Jacksonville, FL",70.0,1078.0
70248,billings_mt,killeen_tx,"Billings, MT","Killeen, TX",70.0,1169.0
70249,eugene_or,green_bay_wi,"Eugene, OR","Green Bay, WI",70.0,1726.0
70250,roswell_nm,flagstaff_az,"Roswell, NM","Flagstaff, AZ",70.0,428.0
70251,bozeman_mt,abilene_tx,"Bozeman, MT","Abilene, TX",71.0,1107.0
70252,tucson_az,scottsbluff_ne,"Tucson, AZ","Scottsbluff, NE",72.0,785.0
70253,philadelphia_pa,riverside_ca,"Philadelphia, PA","Riverside, CA",72.0,2342.0
70254,fayetteville_ar,sacramento_ca,"Fayetteville, AR","Sacramento, CA",72.0,1503.0
70255,gastonia_nc,ontario_ca,"Gastonia, NC","Ontario, CA",73.0,2067.0
70256,gastonia_nc,dayton_oh,"Gastonia, NC","Dayton, OH",73.0,356.0
70257,denver_co,gainesville_fl,"Denver, CO","Gainesville, FL",73.0,1448.0
70258,rapid_city_sd,shreveport_la,"Rapid City, SD","Shreveport, LA",73.0,943.0
70259,san_francisco_ca,santa_fe_nm,"San Francisco, CA","Santa Fe, NM",73.0,915.0
70260,cleveland_oh,rapid_city_sd,"Cleveland, OH","Rapid City, SD",74.0,1091.0
70261,tampa_fl,eau_claire_wi,"Tampa, FL","Eau Claire, WI",75.0,1265.0
70262,missionmcallenedinburg_tx,lubbock_tx,"Mission/McAllen/Edinburg, TX","Lubbock, TX",75.0,559.0
70263,state_college_pa,phoenix_az,"State College, PA","Phoenix, AZ",76.0,1926.0
70264,burlington_vt,wilmington_nc,"Burlington, VT","Wilmington, NC",76.0,748.0
70265,fort_worth_tx,san_diego_ca,"Fort Worth, TX","San Diego, CA",76.0,1145.0
70266,bloomingtonnormal_il,lawtonfort_sill_ok,"Bloomington/Normal, IL","Lawton/Fort Sill, OK",76.0,661.0
70267,cleveland_oh,florence_sc,"Cleveland, OH","Florence, SC",76.0,512.0
70268,philadelphia_pa,sioux_city_ia,"Philadelphia, PA","Sioux City, IA",76.0,1114.0
70269,eau_claire_wi,tampa_fl,"Eau Claire, WI","Tampa, FL",77.0,1265.0
70270,appleton_wi,plattsburgh_ny,"Appleton, WI","Plattsburgh, NY",77.0,744.0
70271,corpus_christi_tx,lawtonfort_sill_ok,"Corpus Christi, TX","Lawton/Fort Sill, OK",77.0,471.0
70272,alpena_mi,baltimore_md,"Alpena, MI","Baltimore, MD",78.0,540.0
70273,louisville_ky,midlandodessa_tx,"Louisville, KY","Midland/Odessa, TX",78.0,1025.0
70274,dover_de,west_palm_beachpalm_beach_fl,"Dover, DE","West Palm Beach/Palm Beach, FL",79.0,899.0
70275,lexington_ky,eugene_or,"Lexington, KY","Eugene, OR",80.0,2039.0
70276,fort_drum_ny,tacoma_wa,"Fort Drum, NY","Tacoma, WA",81.0,2243.0
70277,jacksonvillecamp_lejeune_nc,hopkinsville_ky,"Jacksonville/Camp Lejeune, NC","Hopkinsville, KY",81.0,569.0
70278,jacksonvillecamp_lejeune_nc,smyrna_tn,"Jacksonville/Camp Lejeune, NC","Smyrna, TN",82.0,509.0
70279,portland_or,miami_fl,"Portland, OR","Miami, FL",83.0,2700.0
70280,saginawbay_citymidland_mi,spokane_wa,"Saginaw/Bay City/Midland, MI","Spokane, WA",83.0,1634.0
70281,grand_junction_co,manchester_nh,"Grand Junction, CO","Manchester, NH",84.0,1940.0
70282,birmingham_al,ponce_pr,"Birmingham, AL","Ponce, PR",84.0,1646.0
70283,meridian_ms,baltimore_md,"Meridian, MS","Baltimore, MD",86.0,826.0
70284,gastonia_nc,la_crosse_wi,"Gastonia, NC","La Crosse, WI",86.0,805.0
70285,eugene_or,lexington_ky,"Eugene, OR","Lexington, KY",86.0,2039.0
70286,pittsburgh_pa,topeka_ks,"Pittsburgh, PA","Topeka, KS",86.0,828.0
70287,baltimore_md,meridian_ms,"Baltimore, MD","Meridian, MS",86.0,826.0
70288,manchester_nh,grand_junction_co,"Manchester, NH","Grand Junction, CO",88.0,1940.0
70289,tacoma_wa,newport_newshampton_va,"Tacoma, WA","Newport News/Hampton, VA",88.0,2431.0
70290,syracuse_ny,columbus_ms,"Syracuse, NY","Columbus, MS",88.0,949.0
70291,gastonia_nc,camp_douglas_wi,"Gastonia, NC","Camp Douglas, WI",89.0,773.0
70292,greensborohigh_point_nc,denver_co,"Greensboro/High Point, NC","Denver, CO",89.0,1370.0
70293,christiansted_vi,hattiesburglaurel_ms,"Christiansted, VI","Hattiesburg/Laurel, MS",90.0,1805.0
70294,scrantonwilkes-barre_pa,alexandria_la,"Scranton/Wilkes-Barre, PA","Alexandria, LA",90.0,1162.0
70295,columbus_ms,stillwater_ok,"Columbus, MS","Stillwater, OK",90.0,518.0
70296,fort_myers_fl,san_jose_ca,"Fort Myers, FL","San Jose, CA",90.0,2454.0
70297,san_jose_ca,fort_myers_fl,"San Jose, CA","Fort Myers, FL",90.0,2454.0
70298,stillwater_ok,columbus_ms,"Stillwater, OK","Columbus, MS",90.0,518.0
70299,marietta_ga,dayton_oh,"Marietta, GA","Dayton, OH",90.0,408.0
70300,greensborohigh_point_nc,boise_id,"Greensboro/High Point, NC","Boise, ID",90.0,1980.0
70301,mountain_home_id,homestead_fl,"Mountain Home, ID","Homestead, FL",91.0,2338.0
70302,camp_douglas_wi,valparaiso_fl,"Camp Douglas, WI","Valparaiso, FL",91.0,950.0
70303,columbus_oh,eugene_or,"Columbus, OH","Eugene, OR",92.0,2072.0
70304,indianapolis_in,salina_ks,"Indianapolis, IN","Salina, KS",92.0,612.0
70305,jacksonvillecamp_lejeune_nc,gulfportbiloxi_ms,"Jacksonville/Camp Lejeune, NC","Gulfport/Biloxi, MS",92.0,734.0
70306,cleveland_oh,valdosta_ga,"Cleveland, OH","Valdosta, GA",92.0,737.0
70307,jackson_wy,killeen_tx,"Jackson, WY","Killeen, TX",93.0,1117.0
70308,san_jose_ca,columbia_mo,"San Jose, CA","Columbia, MO",93.0,1616.0
70309,spokane_wa,saginawbay_citymidland_mi,"Spokane, WA","Saginaw/Bay City/Midland, MI",93.0,1634.0
70310,valdosta_ga,cleveland_oh,"Valdosta, GA","Cleveland, OH",93.0,737.0
70311,eugene_or,columbus_oh,"Eugene, OR","Columbus, OH",94.0,2072.0
70312,columbus_ms,syracuse_ny,"Columbus, MS","Syracuse, NY",94.0,949.0
70313,riverside_ca,bristoljohnson_citykingsport_tn,"Riverside, CA","Bristol/Johnson City/Kingsport, TN",96.0,1970.0
70314,boise_id,greensborohigh_point_nc,"Boise, ID","Greensboro/High Point, NC",96.0,1980.0
70315,la_crosse_wi,gastonia_nc,"La Crosse, WI","Gastonia, NC",97.0,805.0
70316,ponce_pr,st_petersburg_fl,"Ponce, PR","St. Petersburg, FL",99.0,1231.0
70317,st_cloud_mn,killeen_tx,"St. Cloud, MN","Killeen, TX",100.0,1019.0
70318,burlington_vt,louisville_ky,"Burlington, VT","Louisville, KY",100.0,784.0
70319,kalamazoo_mi,dover_de,"Kalamazoo, MI","Dover, DE",101.0,571.0
70320,alexandria_la,helena_mt,"Alexandria, LA","Helena, MT",101.0,1477.0
70321,san_diego_ca,ashland_wv,"San Diego, CA","Ashland, WV",101.0,1977.0
70322,valparaiso_fl,el_paso_tx,"Valparaiso, FL","El Paso, TX",102.0,1178.0
70323,bangor_me,lansing_mi,"Bangor, ME","Lansing, MI",102.0,799.0
